geo_description,label,year,description,estimate,moe,se,cv
United States,HD01_VD01,2006,Estimate; Total:,225633342,31848.51,16249.24,0.01
North Carolina,HD01_VD16,2016,Estimate; Male: - 25 to 34 years: - Associate's degree,55505,4565.79,2329.48,4.2
Durham ,HD01_VD16,2016,Estimate; Male: - 25 to 34 years: - Associate's degree,1520,866.21,441.94,29.07
Forsyth ,HD01_VD16,2016,Estimate; Male: - 25 to 34 years: - Associate's degree,1620,658.89,336.17,20.75
Guilford ,HD01_VD16,2016,Estimate; Male: - 25 to 34 years: - Associate's degree,1729,922.21,470.52,27.21
United States,HD01_VD17,2016,Estimate; Male: - 25 to 34 years: - Bachelor's degree,5014044,38084.77,19431.01,0.39
North Carolina,HD01_VD17,2016,Estimate; Male: - 25 to 34 years: - Bachelor's degree,138492,6870.13,3505.17,2.53
Durham ,HD01_VD17,2016,Estimate; Male: - 25 to 34 years: - Bachelor's degree,9018,1853.96,945.9,10.49
Forsyth ,HD01_VD17,2016,Estimate; Male: - 25 to 34 years: - Bachelor's degree,4424,1158.13,590.88,13.36
Guilford ,HD01_VD17,2016,Estimate; Male: - 25 to 34 years: - Bachelor's degree,6943,1545.36,788.45,11.36
United States,HD01_VD18,2016,Estimate; Male: - 25 to 34 years: - Graduate or professional degree,1925234,26914.55,13731.91,0.71
North Carolina,HD01_VD18,2016,Estimate; Male: - 25 to 34 years: - Graduate or professional degree,50027,4636.09,2365.35,4.73
Durham ,HD01_VD18,2016,Estimate; Male: - 25 to 34 years: - Graduate or professional degree,5736,1367.83,697.87,12.17
Forsyth ,HD01_VD18,2016,Estimate; Male: - 25 to 34 years: - Graduate or professional degree,2018,1012.77,516.72,25.61
Guilford ,HD01_VD18,2016,Estimate; Male: - 25 to 34 years: - Graduate or professional degree,4040,1090.21,556.23,13.77
United States,HD01_VD19,2016,Estimate; Male: - 35 to 44 years:,20215641,25783.83,13155.02,0.07
North Carolina,HD01_VD19,2016,Estimate; Male: - 35 to 44 years:,633543,7729.19,3943.46,0.62
Durham ,HD01_VD19,2016,Estimate; Male: - 35 to 44 years:,21096,599.32,305.78,1.45
Forsyth ,HD01_VD19,2016,Estimate; Male: - 35 to 44 years:,21240,378.89,193.31,0.91
Guilford ,HD01_VD19,2016,Estimate; Male: - 35 to 44 years:,30786,131.06,66.87,0.22
United States,HD01_VD20,2016,Estimate; Male: - 35 to 44 years: - Less than 9th grade,1093085,21817.36,11131.31,1.02
North Carolina,HD01_VD20,2016,Estimate; Male: - 35 to 44 years: - Less than 9th grade,37604,4040.34,2061.4,5.48
Durham ,HD01_VD20,2016,Estimate; Male: - 35 to 44 years: - Less than 9th grade,1975,793.53,404.86,20.5
Forsyth ,HD01_VD20,2016,Estimate; Male: - 35 to 44 years: - Less than 9th grade,1143,670.81,342.25,29.94
Guilford ,HD01_VD20,2016,Estimate; Male: - 35 to 44 years: - Less than 9th grade,1911,919.83,469.3,24.56
United States,HD01_VD21,2016,"Estimate; Male: - 35 to 44 years: - 9th to 12th grade, no diploma",1622560,24051.4,12271.12,0.76
North Carolina,HD01_VD21,2016,"Estimate; Male: - 35 to 44 years: - 9th to 12th grade, no diploma",53303,4608.68,2351.37,4.41
Durham ,HD01_VD21,2016,"Estimate; Male: - 35 to 44 years: - 9th to 12th grade, no diploma",1374,743.49,379.33,27.61
Forsyth ,HD01_VD21,2016,"Estimate; Male: - 35 to 44 years: - 9th to 12th grade, no diploma",1017,492.09,251.07,24.69
Guilford ,HD01_VD21,2016,"Estimate; Male: - 35 to 44 years: - 9th to 12th grade, no diploma",2592,1172.43,598.18,23.08
United States,HD01_VD22,2016,Estimate; Male: - 35 to 44 years: - High school graduate (includes equivalency),5417417,43456,22171.43,0.41
North Carolina,HD01_VD22,2016,Estimate; Male: - 35 to 44 years: - High school graduate (includes equivalency),159461,6934.47,3537.99,2.22
Durham ,HD01_VD22,2016,Estimate; Male: - 35 to 44 years: - High school graduate (includes equivalency),3599,1011.57,516.11,14.34
Forsyth ,HD01_VD22,2016,Estimate; Male: - 35 to 44 years: - High school graduate (includes equivalency),5701,1223.66,624.32,10.95
Guilford ,HD01_VD22,2016,Estimate; Male: - 35 to 44 years: - High school graduate (includes equivalency),6540,1662.13,848.03,12.97
United States,HD01_VD23,2016,"Estimate; Male: - 35 to 44 years: - Some college, no degree",4032103,38284.94,19533.13,0.48
North Carolina,HD01_VD23,2016,"Estimate; Male: - 35 to 44 years: - Some college, no degree",129521,6366.13,3248.03,2.51
Durham ,HD01_VD23,2016,"Estimate; Male: - 35 to 44 years: - Some college, no degree",3211,932.94,475.99,14.82
Forsyth ,HD01_VD23,2016,"Estimate; Male: - 35 to 44 years: - Some college, no degree",4836,1239.15,632.22,13.07
Guilford ,HD01_VD23,2016,"Estimate; Male: - 35 to 44 years: - Some college, no degree",6777,1806.3,921.58,13.6
United States,HD01_VD24,2016,Estimate; Male: - 35 to 44 years: - Associate's degree,1619706,24132.43,12312.46,0.76
North Carolina,HD01_VD24,2016,Estimate; Male: - 35 to 44 years: - Associate's degree,54333,4895.83,2497.87,4.6
Durham ,HD01_VD24,2016,Estimate; Male: - 35 to 44 years: - Associate's degree,1810,819.74,418.23,23.11
Forsyth ,HD01_VD24,2016,Estimate; Male: - 35 to 44 years: - Associate's degree,1498,664.85,339.21,22.64
Guilford ,HD01_VD24,2016,Estimate; Male: - 35 to 44 years: - Associate's degree,2207,930.55,474.77,21.51
United States,HD01_VD25,2016,Estimate; Male: - 35 to 44 years: - Bachelor's degree,3979661,34277.96,17488.76,0.44
North Carolina,HD01_VD25,2016,Estimate; Male: - 35 to 44 years: - Bachelor's degree,128160,6286.3,3207.3,2.5
Durham ,HD01_VD25,2016,Estimate; Male: - 35 to 44 years: - Bachelor's degree,5204,1301.11,663.83,12.76
Forsyth ,HD01_VD25,2016,Estimate; Male: - 35 to 44 years: - Bachelor's degree,4881,1139.06,581.15,11.91
Guilford ,HD01_VD25,2016,Estimate; Male: - 35 to 44 years: - Bachelor's degree,6630,1409.53,719.15,10.85
United States,HD01_VD26,2016,Estimate; Male: - 35 to 44 years: - Graduate or professional degree,2451109,27923.74,14246.81,0.58
North Carolina,HD01_VD26,2016,Estimate; Male: - 35 to 44 years: - Graduate or professional degree,71161,4500.26,2296.05,3.23
Durham ,HD01_VD26,2016,Estimate; Male: - 35 to 44 years: - Graduate or professional degree,3923,1074.72,548.33,13.98
Forsyth ,HD01_VD26,2016,Estimate; Male: - 35 to 44 years: - Graduate or professional degree,2164,728,371.43,17.16
Guilford ,HD01_VD26,2016,Estimate; Male: - 35 to 44 years: - Graduate or professional degree,4129,948.43,483.89,11.72
United States,HD01_VD27,2016,Estimate; Male: - 45 to 64 years:,41091683,30660.6,15643.16,0.04
North Carolina,HD01_VD27,2016,Estimate; Male: - 45 to 64 years:,1292284,6248.17,3187.84,0.25
Durham ,HD01_VD27,2016,Estimate; Male: - 45 to 64 years:,34307,956.77,488.15,1.42
Forsyth ,HD01_VD27,2016,Estimate; Male: - 45 to 64 years:,47026,677.96,345.9,0.74
Guilford ,HD01_VD27,2016,Estimate; Male: - 45 to 64 years:,64544,693.45,353.8,0.55
United States,HD01_VD28,2016,Estimate; Male: - 45 to 64 years: - Less than 9th grade,2206119,29092.6,14843.16,0.67
North Carolina,HD01_VD28,2016,Estimate; Male: - 45 to 64 years: - Less than 9th grade,56233,4789.79,2443.77,4.35
Durham ,HD01_VD28,2016,Estimate; Male: - 45 to 64 years: - Less than 9th grade,1009,722.04,368.39,36.51
Forsyth ,HD01_VD28,2016,Estimate; Male: - 45 to 64 years: - Less than 9th grade,2055,917.45,468.09,22.78
Guilford ,HD01_VD28,2016,Estimate; Male: - 45 to 64 years: - Less than 9th grade,4089,1359.49,693.62,16.96
United States,HD01_VD29,2016,"Estimate; Male: - 45 to 64 years: - 9th to 12th grade, no diploma",3162550,38528,19657.14,0.62
North Carolina,HD01_VD29,2016,"Estimate; Male: - 45 to 64 years: - 9th to 12th grade, no diploma",115508,6251.74,3189.66,2.76
Durham ,HD01_VD29,2016,"Estimate; Male: - 45 to 64 years: - 9th to 12th grade, no diploma",2414,1018.72,519.76,21.53
Forsyth ,HD01_VD29,2016,"Estimate; Male: - 45 to 64 years: - 9th to 12th grade, no diploma",2639,965.11,492.4,18.66
Guilford ,HD01_VD29,2016,"Estimate; Male: - 45 to 64 years: - 9th to 12th grade, no diploma",5203,1404.77,716.72,13.78
United States,HD01_VD30,2016,Estimate; Male: - 45 to 64 years: - High school graduate (includes equivalency),12169455,55465.02,28298.48,0.23
North Carolina,HD01_VD30,2016,Estimate; Male: - 45 to 64 years: - High school graduate (includes equivalency),373272,9424.68,4808.51,1.29
Durham ,HD01_VD30,2016,Estimate; Male: - 45 to 64 years: - High school graduate (includes equivalency),8341,2186.38,1115.5,13.37
Forsyth ,HD01_VD30,2016,Estimate; Male: - 45 to 64 years: - High school graduate (includes equivalency),12465,1786.04,911.24,7.31
Guilford ,HD01_VD30,2016,Estimate; Male: - 45 to 64 years: - High school graduate (includes equivalency),17183,2075.57,1058.96,6.16
United States,HD01_VD31,2016,"Estimate; Male: - 45 to 64 years: - Some college, no degree",8254417,50433.36,25731.31,0.31
North Carolina,HD01_VD31,2016,"Estimate; Male: - 45 to 64 years: - Some college, no degree",265089,9958.47,5080.85,1.92
Durham ,HD01_VD31,2016,"Estimate; Male: - 45 to 64 years: - Some college, no degree",6166,1836.09,936.78,15.19
Forsyth ,HD01_VD31,2016,"Estimate; Male: - 45 to 64 years: - Some college, no degree",9161,1584.68,808.51,8.83
Guilford ,HD01_VD31,2016,"Estimate; Male: - 45 to 64 years: - Some college, no degree",11737,2089.87,1066.26,9.08
United States,HD01_VD32,2016,Estimate; Male: - 45 to 64 years: - Associate's degree,3145293,31430.3,16035.87,0.51
North Carolina,HD01_VD32,2016,Estimate; Male: - 45 to 64 years: - Associate's degree,105517,6237.45,3182.37,3.02
Durham ,HD01_VD32,2016,Estimate; Male: - 45 to 64 years: - Associate's degree,2440,1153.36,588.45,24.12
Forsyth ,HD01_VD32,2016,Estimate; Male: - 45 to 64 years: - Associate's degree,3888,1141.45,582.37,14.98
Guilford ,HD01_VD32,2016,Estimate; Male: - 45 to 64 years: - Associate's degree,3763,1105.7,564.13,14.99
United States,HD01_VD33,2016,Estimate; Male: - 45 to 64 years: - Bachelor's degree,7381543,48979.74,24989.66,0.34
North Carolina,HD01_VD33,2016,Estimate; Male: - 45 to 64 years: - Bachelor's degree,241303,8233.19,4200.61,1.74
Durham ,HD01_VD33,2016,Estimate; Male: - 45 to 64 years: - Bachelor's degree,7245,1569.19,800.61,11.05
Forsyth ,HD01_VD33,2016,Estimate; Male: - 45 to 64 years: - Bachelor's degree,10175,1211.74,618.23,6.08
Guilford ,HD01_VD33,2016,Estimate; Male: - 45 to 64 years: - Bachelor's degree,15458,2018.38,1029.79,6.66
United States,HD01_VD34,2016,Estimate; Male: - 45 to 64 years: - Graduate or professional degree,4772306,44665.36,22788.45,0.48
North Carolina,HD01_VD34,2016,Estimate; Male: - 45 to 64 years: - Graduate or professional degree,135362,6792.68,3465.65,2.56
Durham ,HD01_VD34,2016,Estimate; Male: - 45 to 64 years: - Graduate or professional degree,6692,1484.6,757.45,11.32
Forsyth ,HD01_VD34,2016,Estimate; Male: - 45 to 64 years: - Graduate or professional degree,6643,1205.79,615.2,9.26
Guilford ,HD01_VD34,2016,Estimate; Male: - 45 to 64 years: - Graduate or professional degree,7111,1638.3,835.87,11.75
United States,HD01_VD35,2016,Estimate; Male: - 65 years and over:,21760438,15074.72,7691.18,0.04
North Carolina,HD01_VD35,2016,Estimate; Male: - 65 years and over:,684988,3094.3,1578.72,0.23
Durham ,HD01_VD35,2016,Estimate; Male: - 65 years and over:,15625,800.68,408.51,2.61
Forsyth ,HD01_VD35,2016,Estimate; Male: - 65 years and over:,23514,504,257.14,1.09
Guilford ,HD01_VD35,2016,Estimate; Male: - 65 years and over:,32200,587.4,299.69,0.93
United States,HD01_VD36,2016,Estimate; Male: - 65 years and over: - Less than 9th grade,1720803,24672.17,12587.84,0.73
North Carolina,HD01_VD36,2016,Estimate; Male: - 65 years and over: - Less than 9th grade,50885,3705.53,1890.58,3.72
Durham ,HD01_VD36,2016,Estimate; Male: - 65 years and over: - Less than 9th grade,968,750.64,382.98,39.56
Forsyth ,HD01_VD36,2016,Estimate; Male: - 65 years and over: - Less than 9th grade,972,459.91,234.65,24.14
Guilford ,HD01_VD36,2016,Estimate; Male: - 65 years and over: - Less than 9th grade,1794,662.47,337.99,18.84
United States,HD01_VD37,2016,"Estimate; Male: - 65 years and over: - 9th to 12th grade, no diploma",1671006,24631.66,12567.17,0.75
North Carolina,HD01_VD37,2016,"Estimate; Male: - 65 years and over: - 9th to 12th grade, no diploma",71453,4382.3,2235.87,3.13
Durham ,HD01_VD37,2016,"Estimate; Male: - 65 years and over: - 9th to 12th grade, no diploma",1572,806.64,411.55,26.18
Forsyth ,HD01_VD37,2016,"Estimate; Male: - 65 years and over: - 9th to 12th grade, no diploma",2384,873.36,445.59,18.69
Guilford ,HD01_VD37,2016,"Estimate; Male: - 65 years and over: - 9th to 12th grade, no diploma",3041,847.15,432.22,14.21
United States,HD01_VD38,2016,Estimate; Male: - 65 years and over: - High school graduate (includes equivalency),5950428,39317.96,20060.18,0.34
North Carolina,HD01_VD38,2016,Estimate; Male: - 65 years and over: - High school graduate (includes equivalency),186466,6820.09,3479.64,1.87
Durham ,HD01_VD38,2016,Estimate; Male: - 65 years and over: - High school graduate (includes equivalency),2752,959.15,489.36,17.78
Forsyth ,HD01_VD38,2016,Estimate; Male: - 65 years and over: - High school graduate (includes equivalency),6499,1141.45,582.37,8.96
Guilford ,HD01_VD38,2016,Estimate; Male: - 65 years and over: - High school graduate (includes equivalency),8003,1361.87,694.83,8.68
United States,HD01_VD39,2016,"Estimate; Male: - 65 years and over: - Some college, no degree",4160821,29301.11,14949.55,0.36
North Carolina,HD01_VD39,2016,"Estimate; Male: - 65 years and over: - Some college, no degree",130392,5392.68,2751.37,2.11
Durham ,HD01_VD39,2016,"Estimate; Male: - 65 years and over: - Some college, no degree",2273,742.3,378.72,16.66
Forsyth ,HD01_VD39,2016,"Estimate; Male: - 65 years and over: - Some college, no degree",4068,863.83,440.73,10.83
Guilford ,HD01_VD39,2016,"Estimate; Male: - 65 years and over: - Some college, no degree",6667,1285.62,655.93,9.84
United States,HD01_VD40,2016,Estimate; Male: - 65 years and over: - Associate's degree,1271665,19320,9857.14,0.78
North Carolina,HD01_VD40,2016,Estimate; Male: - 65 years and over: - Associate's degree,46291,3691.23,1883.28,4.07
Durham ,HD01_VD40,2016,Estimate; Male: - 65 years and over: - Associate's degree,981,577.87,294.83,30.05
Forsyth ,HD01_VD40,2016,Estimate; Male: - 65 years and over: - Associate's degree,1287,455.15,232.22,18.04
Guilford ,HD01_VD40,2016,Estimate; Male: - 65 years and over: - Associate's degree,1421,714.89,364.74,25.67
United States,HD01_VD41,2016,Estimate; Male: - 65 years and over: - Bachelor's degree,3655559,29707.4,15156.84,0.41
North Carolina,HD01_VD41,2016,Estimate; Male: - 65 years and over: - Bachelor's degree,112366,4501.45,2296.66,2.04
Durham ,HD01_VD41,2016,Estimate; Male: - 65 years and over: - Bachelor's degree,3059,831.66,424.32,13.87
Forsyth ,HD01_VD41,2016,Estimate; Male: - 65 years and over: - Bachelor's degree,4472,1065.19,543.46,12.15
Guilford ,HD01_VD41,2016,Estimate; Male: - 65 years and over: - Bachelor's degree,6824,1258.21,641.94,9.41
United States,HD01_VD42,2016,Estimate; Male: - 65 years and over: - Graduate or professional degree,3330156,25097.53,12804.86,0.38
North Carolina,HD01_VD42,2016,Estimate; Male: - 65 years and over: - Graduate or professional degree,87135,4731.4,2413.98,2.77
Durham ,HD01_VD42,2016,Estimate; Male: - 65 years and over: - Graduate or professional degree,4020,857.87,437.69,10.89
Forsyth ,HD01_VD42,2016,Estimate; Male: - 65 years and over: - Graduate or professional degree,3832,786.38,401.21,10.47
Guilford ,HD01_VD42,2016,Estimate; Male: - 65 years and over: - Graduate or professional degree,4450,998.47,509.42,11.45
United States,HD01_VD43,2016,Estimate; Female:,128106624,25277.45,12896.66,0.01
North Carolina,HD01_VD43,2016,Estimate; Female:,4093519,4911.32,2505.78,0.06
Durham ,HD01_VD43,2016,Estimate; Female:,127473,825.7,421.28,0.33
Forsyth ,HD01_VD43,2016,Estimate; Female:,152174,629.11,320.97,0.21
Guilford ,HD01_VD43,2016,Estimate; Female:,216052,209.7,106.99,0.05
United States,HD01_VD44,2016,Estimate; Female: - 18 to 24 years:,15097628,28962.72,14776.9,0.1
North Carolina,HD01_VD44,2016,Estimate; Female: - 18 to 24 years:,472688,5661.96,2888.76,0.61
Durham ,HD01_VD44,2016,Estimate; Female: - 18 to 24 years:,15258,437.28,223.1,1.46
Forsyth ,HD01_VD44,2016,Estimate; Female: - 18 to 24 years:,18932,353.87,180.55,0.95
Guilford ,HD01_VD44,2016,Estimate; Female: - 18 to 24 years:,29182,133.45,68.09,0.23
United States,HD01_VD45,2016,Estimate; Female: - 18 to 24 years: - Less than 9th grade,181582,8647.83,4412.16,2.43
North Carolina,HD01_VD45,2016,Estimate; Female: - 18 to 24 years: - Less than 9th grade,4641,1508.43,769.61,16.58
Durham ,HD01_VD45,2016,Estimate; Female: - 18 to 24 years: - Less than 9th grade,182,283.57,144.68,79.49
Forsyth ,HD01_VD45,2016,Estimate; Female: - 18 to 24 years: - Less than 9th grade,373,330.04,168.39,45.14
Guilford ,HD01_VD45,2016,Estimate; Female: - 18 to 24 years: - Less than 9th grade,147,213.28,108.82,74.03
United States,HD01_VD46,2016,"Estimate; Female: - 18 to 24 years: - 9th to 12th grade, no diploma",1524665,27516.26,14038.91,0.92
North Carolina,HD01_VD46,2016,"Estimate; Female: - 18 to 24 years: - 9th to 12th grade, no diploma",49785,5340.26,2724.62,5.47
Durham ,HD01_VD46,2016,"Estimate; Female: - 18 to 24 years: - 9th to 12th grade, no diploma",1494,725.62,370.21,24.78
Forsyth ,HD01_VD46,2016,"Estimate; Female: - 18 to 24 years: - 9th to 12th grade, no diploma",1616,764.94,390.28,24.15
Guilford ,HD01_VD46,2016,"Estimate; Female: - 18 to 24 years: - 9th to 12th grade, no diploma",1815,1041.36,531.31,29.27
United States,HD01_VD47,2016,Estimate; Female: - 18 to 24 years: - High school graduate (includes equivalency),4175650,36598.98,18672.95,0.45
North Carolina,HD01_VD47,2016,Estimate; Female: - 18 to 24 years: - High school graduate (includes equivalency),127665,8016.34,4089.97,3.2
Durham ,HD01_VD47,2016,Estimate; Female: - 18 to 24 years: - High school graduate (includes equivalency),3521,1360.68,694.22,19.72
Forsyth ,HD01_VD47,2016,Estimate; Female: - 18 to 24 years: - High school graduate (includes equivalency),6020,1340.43,683.89,11.36
Guilford ,HD01_VD47,2016,Estimate; Female: - 18 to 24 years: - High school graduate (includes equivalency),7526,1577.53,804.86,10.69
United States,HD01_VD48,2016,"Estimate; Female: - 18 to 24 years: - Some college, no degree",6404506,46422.81,23685.11,0.37
North Carolina,HD01_VD48,2016,"Estimate; Female: - 18 to 24 years: - Some college, no degree",204561,9300.77,4745.29,2.32
Durham ,HD01_VD48,2016,"Estimate; Female: - 18 to 24 years: - Some college, no degree",4674,1041.36,531.31,11.37
Forsyth ,HD01_VD48,2016,"Estimate; Female: - 18 to 24 years: - Some college, no degree",8112,1727.66,881.46,10.87
Guilford ,HD01_VD48,2016,"Estimate; Female: - 18 to 24 years: - Some college, no degree",16376,1813.45,925.23,5.65
United States,HD01_VD49,2016,Estimate; Female: - 18 to 24 years: - Associate's degree,878198,16749.96,8545.9,0.97
North Carolina,HD01_VD49,2016,Estimate; Female: - 18 to 24 years: - Associate's degree,25214,3494.64,1782.98,7.07
Durham ,HD01_VD49,2016,Estimate; Female: - 18 to 24 years: - Associate's degree,347,320.51,163.53,47.13
