name,label,concept,predicateType,group,limit,attributes,required
S1810_C01_059E,Total!!Estimate!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 18 to 64 years!!Population 35 to 64 years,DISABILITY CHARACTERISTICS,int,S1810,0,"S1810_C01_059M,S1810_C01_059EA",NA
S0502_C02_145E,Foreign born; Entered 2010 or later!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY PERIOD OF ENTRY INTO THE UNITED STATES,int,S0502,0,"S0502_C02_145M,S0502_C02_145EA",NA
S2403_C03_011E,"Percent Male!!Estimate!!Transportation and warehousing, and utilities!!Utilities",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C03_011M,S2403_C03_011EA",NA
S2302_C04_007E,Percent Families with own children under 18 years!!Estimate!!Other families,EMPLOYMENT CHARACTERISTICS OF FAMILIES,int,S2302,0,"S2302_C04_007M,S2302_C04_007EA",NA
S0502_C02_139E,Foreign born; Entered 2010 or later!!Estimate!!SELECTED CHARACTERISTICS!!No telephone service available,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY PERIOD OF ENTRY INTO THE UNITED STATES,int,S0502,0,"S0502_C02_139M,S0502_C02_139EA",NA
S0501_C02_066E,"Native!!Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C02_066M,S0501_C02_066EA",NA
S0506_C04_043E,Foreign born; Born in Other Central America!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8),SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA,int,S0506,0,"S0506_C04_043M,S0506_C04_043EA",NA
S0506_C04_042E,"Foreign born; Born in Other Central America!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA,int,S0506,0,"S0506_C04_042M,S0506_C04_042EA",NA
S2403_C03_012E,Percent Male!!Estimate!!Information,INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C03_012M,S2403_C03_012EA",NA
S2302_C04_006E,Percent Families with own children under 18 years!!Estimate!!EMPLOYMENT STATUS CHARACTERISTICS!!Married-couple families!!Both husband and wife not in labor force,EMPLOYMENT CHARACTERISTICS OF FAMILIES,int,S2302,0,"S2302_C04_006M,S2302_C04_006EA",NA
S0501_C02_065E,"Native!!Estimate!!OCCUPATION!!Production, transportation, and material moving occupations",SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C02_065M,S0501_C02_065EA",NA
S0502_C02_137E,Foreign born; Entered 2010 or later!!Estimate!!VEHICLES AVAILABLE!!None,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY PERIOD OF ENTRY INTO THE UNITED STATES,int,S0502,0,"S0502_C02_137M,S0502_C02_137EA",NA
S2302_C04_005E,"Percent Families with own children under 18 years!!Estimate!!EMPLOYMENT STATUS CHARACTERISTICS!!Married-couple families!!Wife in labor force, husband not in labor force",EMPLOYMENT CHARACTERISTICS OF FAMILIES,int,S2302,0,"S2302_C04_005M,S2302_C04_005EA",NA
S0501_C02_068E,Native!!Estimate!!INDUSTRY!!Manufacturing,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C02_068M,S0501_C02_068EA",NA
S0506_C04_045E,Foreign born; Born in Other Central America!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA,int,S0506,0,"S0506_C04_045M,S0506_C04_045EA",NA
S2403_C03_010E,"Percent Male!!Estimate!!Transportation and warehousing, and utilities!!Transportation and warehousing",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C03_010M,S2403_C03_010EA",NA
S0501_C02_067E,Native!!Estimate!!INDUSTRY!!Construction,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C02_067M,S0501_C02_067EA",NA
S0502_C02_138E,Foreign born; Entered 2010 or later!!Estimate!!VEHICLES AVAILABLE!!1 or more,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY PERIOD OF ENTRY INTO THE UNITED STATES,int,S0502,0,"S0502_C02_138M,S0502_C02_138EA",NA
S2302_C04_004E,"Percent Families with own children under 18 years!!Estimate!!EMPLOYMENT STATUS CHARACTERISTICS!!Married-couple families!!Husband in labor force, wife not in labor force",EMPLOYMENT CHARACTERISTICS OF FAMILIES,int,S2302,0,"S2302_C04_004M,S2302_C04_004EA",NA
S0506_C04_044E,Foreign born; Born in Other Central America!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA,int,S0506,0,"S0506_C04_044M,S0506_C04_044EA",NA
S0501_C02_062E,Native!!Estimate!!OCCUPATION!!Service occupations,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C02_062M,S0501_C02_062EA",NA
S2302_C04_003E,Percent Families with own children under 18 years!!Estimate!!EMPLOYMENT STATUS CHARACTERISTICS!!Married-couple families!!Both husband and wife in labor force,EMPLOYMENT CHARACTERISTICS OF FAMILIES,int,S2302,0,"S2302_C04_003M,S2302_C04_003EA",NA
S0501_C02_061E,"Native!!Estimate!!OCCUPATION!!Management, business, science, and arts occupations",SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C02_061M,S0501_C02_061EA",NA
S2302_C04_002E,Percent Families with own children under 18 years!!Estimate!!EMPLOYMENT STATUS CHARACTERISTICS!!Married-couple families,EMPLOYMENT CHARACTERISTICS OF FAMILIES,int,S2302,0,"S2302_C04_002M,S2302_C04_002EA",NA
S0506_C04_041E,Foreign born; Born in Other Central America!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA,int,S0506,0,"S0506_C04_041M,S0506_C04_041EA",NA
S0501_C02_064E,"Native!!Estimate!!OCCUPATION!!Natural resources, construction, and maintenance occupations",SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C02_064M,S0501_C02_064EA",NA
S2302_C04_001E,Percent Families with own children under 18 years!!Estimate!!Families,EMPLOYMENT CHARACTERISTICS OF FAMILIES,int,S2302,0,"S2302_C04_001M,S2302_C04_001EA",NA
S2504_C02_038E,Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!No fuel used,PHYSICAL HOUSING CHARACTERISTICS FOR OCCUPIED HOUSING UNITS,int,S2504,0,"S2504_C02_038M,S2504_C02_038EA",NA
S0506_C04_040E,Foreign born; Born in Other Central America!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Widowed,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA,int,S0506,0,"S0506_C04_040M,S0506_C04_040EA",NA
S0501_C02_063E,Native!!Estimate!!OCCUPATION!!Sales and office occupations,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C02_063M,S0501_C02_063EA",NA
S2403_C03_019E,"Percent Male!!Estimate!!Professional, scientific, and management, and administrative and waste management services!!Administrative and support and waste management services",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C03_019M,S2403_C03_019EA",NA
S2504_C02_037E,Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!All other fuels,PHYSICAL HOUSING CHARACTERISTICS FOR OCCUPIED HOUSING UNITS,int,S2504,0,"S2504_C02_037M,S2504_C02_037EA",NA
S2601B_C04_076E,Nursing facilities/skilled nursing facilities!!Estimate!!Entered before 2000,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE,int,S2601B,0,"S2601B_C04_076M,S2601B_C04_076EA",NA
S1502_C02_023E,Percent!!Estimate!!DETAILED AGE!!65 years and over!!Education,FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR,int,S1502,0,"S1502_C02_023M,S1502_C02_023EA",NA
S2504_C02_036E,Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Coal or coke,PHYSICAL HOUSING CHARACTERISTICS FOR OCCUPIED HOUSING UNITS,int,S2504,0,"S2504_C02_036M,S2504_C02_036EA",NA
S2601B_C04_077E,Nursing facilities/skilled nursing facilities!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE,int,S2601B,0,"S2601B_C04_077M,S2601B_C04_077EA",NA
S1502_C02_022E,Percent!!Estimate!!DETAILED AGE!!65 years and over!!Business,FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR,int,S1502,0,"S1502_C02_022M,S1502_C02_022EA",NA
S2403_C03_017E,"Percent Male!!Estimate!!Professional, scientific, and management, and administrative and waste management services!!Professional, scientific, and technical services",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C03_017M,S2403_C03_017EA",NA
S0501_C02_060E,Native!!Estimate!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Unpaid family workers,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C02_060M,S0501_C02_060EA",NA
S2504_C02_035E,"Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc.",PHYSICAL HOUSING CHARACTERISTICS FOR OCCUPIED HOUSING UNITS,int,S2504,0,"S2504_C02_035M,S2504_C02_035EA",NA
S2601B_C04_074E,Nursing facilities/skilled nursing facilities!!Estimate!!Entered 2010 or later,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE,int,S2601B,0,"S2601B_C04_074M,S2601B_C04_074EA",NA
S1502_C02_021E,Percent!!Estimate!!DETAILED AGE!!65 years and over!!Science and Engineering Related Fields,FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR,int,S1502,0,"S1502_C02_021M,S1502_C02_021EA",NA
S2403_C03_018E,"Percent Male!!Estimate!!Professional, scientific, and management, and administrative and waste management services!!Management of companies and enterprises",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C03_018M,S2403_C03_018EA",NA
S2504_C02_034E,Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Electricity,PHYSICAL HOUSING CHARACTERISTICS FOR OCCUPIED HOUSING UNITS,int,S2504,0,"S2504_C02_034M,S2504_C02_034EA",NA
S2601B_C04_075E,Nursing facilities/skilled nursing facilities!!Estimate!!Entered 2000 to 2009,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE,int,S2601B,0,"S2601B_C04_075M,S2601B_C04_075EA",NA
S1001_C01_009E,Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian,GRANDCHILDREN CHARACTERISTICS,int,S1001,0,"S1001_C01_009M,S1001_C01_009EA",NA
S1502_C02_020E,Percent!!Estimate!!DETAILED AGE!!65 years and over!!Science and Engineering,FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR,int,S1502,0,"S1502_C02_020M,S1502_C02_020EA",NA
S0506_C04_047E,Foreign born; Born in Other Central America!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA,int,S0506,0,"S0506_C04_047M,S0506_C04_047EA",NA
S2504_C02_033E,"Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas",PHYSICAL HOUSING CHARACTERISTICS FOR OCCUPIED HOUSING UNITS,int,S2504,0,"S2504_C02_033M,S2504_C02_033EA",NA
S2403_C03_015E,"Percent Male!!Estimate!!Finance and insurance, and real estate and rental and leasing!!Real estate and rental and leasing",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C03_015M,S2403_C03_015EA",NA
S0801_C01_010E,Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Walked,COMMUTING CHARACTERISTICS BY SEX,int,S0801,0,"S0801_C01_010M,S0801_C01_010EA",NA
S2702_C01_067E,Total Civilian Noninstitutionalized Population!!Estimate!!INDUSTRY!!Manufacturing,SELECTED CHARACTERISTICS OF THE UNINSURED IN THE UNITED STATES,int,S2702,0,"S2702_C01_067M,S2702_C01_067EA",NA
S1001_C01_008E,Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native,GRANDCHILDREN CHARACTERISTICS,int,S1001,0,"S1001_C01_008M,S1001_C01_008EA",NA
S0506_C04_046E,Foreign born; Born in Other Central America!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA,int,S0506,0,"S0506_C04_046M,S0506_C04_046EA",NA
S2504_C02_032E,Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Utility gas,PHYSICAL HOUSING CHARACTERISTICS FOR OCCUPIED HOUSING UNITS,int,S2504,0,"S2504_C02_032M,S2504_C02_032EA",NA
S2403_C03_016E,"Percent Male!!Estimate!!Professional, scientific, and management, and administrative and waste management services",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C03_016M,S2403_C03_016EA",NA
S2702_C01_068E,Total Civilian Noninstitutionalized Population!!Estimate!!INDUSTRY!!Wholesale trade,SELECTED CHARACTERISTICS OF THE UNINSURED IN THE UNITED STATES,int,S2702,0,"S2702_C01_068M,S2702_C01_068EA",NA
S1001_C01_007E,Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American,GRANDCHILDREN CHARACTERISTICS,int,S1001,0,"S1001_C01_007M,S1001_C01_007EA",NA
S2504_C02_031E,Owner-occupied housing units!!Estimate!!TELEPHONE SERVICE AVAILABLE!!With telephone service,PHYSICAL HOUSING CHARACTERISTICS FOR OCCUPIED HOUSING UNITS,int,S2504,0,"S2504_C02_031M,S2504_C02_031EA",NA
S0506_C04_049E,Foreign born; Born in Other Central America!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA,int,S0506,0,"S0506_C04_049M,S0506_C04_049EA",NA
S2403_C03_013E,"Percent Male!!Estimate!!Finance and insurance, and real estate and rental and leasing",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C03_013M,S2403_C03_013EA",NA
S1001_C01_006E,Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White,GRANDCHILDREN CHARACTERISTICS,int,S1001,0,"S1001_C01_006M,S1001_C01_006EA",NA
S0801_C01_012E,"Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Taxicab, motorcycle, or other means",COMMUTING CHARACTERISTICS BY SEX,int,S0801,0,"S0801_C01_012M,S0801_C01_012EA",NA
S2601B_C04_078E,Nursing facilities/skilled nursing facilities!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea!!Europe,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE,int,S2601B,0,"S2601B_C04_078M,S2601B_C04_078EA",NA
S2702_C01_069E,Total Civilian Noninstitutionalized Population!!Estimate!!INDUSTRY!!Retail trade,SELECTED CHARACTERISTICS OF THE UNINSURED IN THE UNITED STATES,int,S2702,0,"S2702_C01_069M,S2702_C01_069EA",NA
S2504_C02_030E,Owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available,PHYSICAL HOUSING CHARACTERISTICS FOR OCCUPIED HOUSING UNITS,int,S2504,0,"S2504_C02_030M,S2504_C02_030EA",NA
S0506_C04_048E,Foreign born; Born in Other Central America!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA,int,S0506,0,"S0506_C04_048M,S0506_C04_048EA",NA
S2403_C03_014E,"Percent Male!!Estimate!!Finance and insurance, and real estate and rental and leasing!!Finance and insurance",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C03_014M,S2403_C03_014EA",NA
S0801_C01_011E,Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Bicycle,COMMUTING CHARACTERISTICS BY SEX,int,S0801,0,"S0801_C01_011M,S0801_C01_011EA",NA
S1001_C01_005E,Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race,GRANDCHILDREN CHARACTERISTICS,int,S1001,0,"S1001_C01_005M,S1001_C01_005EA",NA
S2601B_C04_079E,Nursing facilities/skilled nursing facilities!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea!!Asia,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE,int,S2601B,0,"S2601B_C04_079M,S2601B_C04_079EA",NA
S1001_C01_013E,Total!!Estimate!!Hispanic or Latino origin (of any race),GRANDCHILDREN CHARACTERISTICS,int,S1001,0,"S1001_C01_013M,S1001_C01_013EA",NA
S2702_C01_054E,Total Civilian Noninstitutionalized Population!!Estimate!!Did not work,SELECTED CHARACTERISTICS OF THE UNINSURED IN THE UNITED STATES,int,S2702,0,"S2702_C01_054M,S2702_C01_054EA",NA
S1502_C02_016E,Percent!!Estimate!!DETAILED AGE!!40 to 64 years!!Business,FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR,int,S1502,0,"S1502_C02_016M,S1502_C02_016EA",NA
S0801_C01_027E,Total!!Estimate!!Workers 16 years and over who did not work at home!!TIME LEAVING HOME TO GO TO WORK!!12:00 a.m. to 4:59 a.m.,COMMUTING CHARACTERISTICS BY SEX,int,S0801,0,"S0801_C01_027M,S0801_C01_027EA",NA
S0501_C01_032E,Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Widowed,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C01_032M,S0501_C01_032EA",NA
S1001_C01_014E,"Total!!Estimate!!White alone, not Hispanic or Latino",GRANDCHILDREN CHARACTERISTICS,int,S1001,0,"S1001_C01_014M,S1001_C01_014EA",NA
S0505_C05_001E,Foreign born; Born in South Eastern Asia!!Estimate!!Foreign-born population,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA,int,S0505,0,"S0505_C05_001M,S0505_C05_001EA",NA
S2702_C01_053E,"Total Civilian Noninstitutionalized Population!!Estimate!!Worked less than full-time, year round in the past 12 months",SELECTED CHARACTERISTICS OF THE UNINSURED IN THE UNITED STATES,int,S2702,0,"S2702_C01_053M,S2702_C01_053EA",NA
S1502_C02_017E,Percent!!Estimate!!DETAILED AGE!!40 to 64 years!!Education,FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR,int,S1502,0,"S1502_C02_017M,S1502_C02_017EA",NA
S0801_C01_028E,Total!!Estimate!!Workers 16 years and over who did not work at home!!TIME LEAVING HOME TO GO TO WORK!!5:00 a.m. to 5:29 a.m.,COMMUTING CHARACTERISTICS BY SEX,int,S0801,0,"S0801_C01_028M,S0801_C01_028EA",NA
S0501_C01_033E,Total!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C01_033M,S0501_C01_033EA",NA
S2702_C01_052E,"Total Civilian Noninstitutionalized Population!!Estimate!!Worked full-time, year round in the past 12 months",SELECTED CHARACTERISTICS OF THE UNINSURED IN THE UNITED STATES,int,S2702,0,"S2702_C01_052M,S2702_C01_052EA",NA
S2601B_C04_081E,Nursing facilities/skilled nursing facilities!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea!!Other,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE,int,S2601B,0,"S2601B_C04_081M,S2601B_C04_081EA",NA
S1001_C01_015E,Total!!Estimate!!NATIVITY!!Native,GRANDCHILDREN CHARACTERISTICS,int,S1001,0,"S1001_C01_015M,S1001_C01_015EA",NA
S0801_C01_025E,Total!!Estimate!!Not living in 12 selected states,COMMUTING CHARACTERISTICS BY SEX,int,S0801,0,"S0801_C01_025M,S0801_C01_025EA",NA
S0501_C01_030E,"Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C01_030M,S0501_C01_030EA",NA
S1502_C02_018E,"Percent!!Estimate!!DETAILED AGE!!40 to 64 years!!Arts, Humanities and Others",FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR,int,S1502,0,"S1502_C02_018M,S1502_C02_018EA",NA
S2601B_C04_080E,Nursing facilities/skilled nursing facilities!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea!!Latin America,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE,int,S2601B,0,"S2601B_C04_080M,S2601B_C04_080EA",NA
S2702_C01_051E,Total Civilian Noninstitutionalized Population!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 16 to 64 years,SELECTED CHARACTERISTICS OF THE UNINSURED IN THE UNITED STATES,int,S2702,0,"S2702_C01_051M,S2702_C01_051EA",NA
S1001_C01_016E,Total!!Estimate!!NATIVITY!!Foreign born,GRANDCHILDREN CHARACTERISTICS,int,S1001,0,"S1001_C01_016M,S1001_C01_016EA",NA
S1502_C02_019E,Percent!!Estimate!!DETAILED AGE!!65 years and over,FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR,int,S1502,0,"S1502_C02_019M,S1502_C02_019EA",NA
S0801_C01_026E,Total!!Estimate!!Workers 16 years and over who did not work at home,COMMUTING CHARACTERISTICS BY SEX,int,S0801,0,"S0801_C01_026M,S0801_C01_026EA",NA
S0501_C01_031E,Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Divorced or separated,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C01_031M,S0501_C01_031EA",NA
S1502_C02_012E,"Percent!!Estimate!!DETAILED AGE!!25 to 39 years!!Arts, Humanities and Others",FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR,int,S1502,0,"S1502_C02_012M,S1502_C02_012EA",NA
S2601B_C04_083E,Nursing facilities/skilled nursing facilities!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!English only,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE,int,S2601B,0,"S2601B_C04_083M,S2601B_C04_083EA",NA
S2702_C01_050E,Total Civilian Noninstitutionalized Population!!Estimate!!Not in labor force,SELECTED CHARACTERISTICS OF THE UNINSURED IN THE UNITED STATES,int,S2702,0,"S2702_C01_050M,S2702_C01_050EA",NA
