name,label,concept
S2506_C01_040E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_041E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!Less than 20 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_042E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!20 to 29 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_043E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!30 percent or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_044E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_045E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!Less than 20 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_046E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!20 to 29 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_047E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!30 percent or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_048E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_049E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!Less than 20 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_050E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!20 to 29 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_051E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!30 percent or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_052E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_053E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!Less than 20 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_054E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!20 to 29 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_055E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!30 percent or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_056E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_057E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!Less than 20 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_058E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!20 to 29 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_059E,"Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!30 percent or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_060E,Owner-occupied housing units with a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Zero or negative income,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_061E,Owner-occupied housing units with a mortgage!!Estimate!!REAL ESTATE TAXES!!Less than $800,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_062E,"Owner-occupied housing units with a mortgage!!Estimate!!REAL ESTATE TAXES!!$800 to $1,499",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_063E,"Owner-occupied housing units with a mortgage!!Estimate!!REAL ESTATE TAXES!!$1,500 or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_064E,Owner-occupied housing units with a mortgage!!Estimate!!REAL ESTATE TAXES!!No real estate taxes paid,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2506_C01_065E,Owner-occupied housing units with a mortgage!!Estimate!!REAL ESTATE TAXES!!Median (dollars),FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITH A MORTGAGE
S2507_C01_001E,Owner-occupied housing units without a mortgage!!Estimate!!Owner-occupied housing units without a mortgage,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_002E,"Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!Less than $50,000",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_003E,"Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!$50,000 to $99,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_004E,"Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!$100,000 to $199,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_005E,"Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!$200,000 to $299,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_006E,"Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!$300,000 to $499,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_007E,"Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!$500,000 to $749,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_008E,"Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!$750,000 to $999,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_009E,"Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!$1,000,000 or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_010E,Owner-occupied housing units without a mortgage!!Estimate!!VALUE!!Median (dollars),FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_011E,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Less than $10,000",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_012E,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!$10,000 to $24,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_013E,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_014E,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_015E,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $74,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_016E,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!$75,000 to $99,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_017E,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!$100,000 to $149,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_018E,"Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!$150,000 or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_019E,Owner-occupied housing units without a mortgage!!Estimate!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Median household income (dollars),FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_020E,Owner-occupied housing units without a mortgage!!Estimate!!RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 2.0,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_021E,Owner-occupied housing units without a mortgage!!Estimate!!RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!2.0 to 2.9,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_022E,Owner-occupied housing units without a mortgage!!Estimate!!RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!3.0 to 3.9,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_023E,Owner-occupied housing units without a mortgage!!Estimate!!RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!4.0 or more,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_024E,Owner-occupied housing units without a mortgage!!Estimate!!RATIO OF VALUE TO HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Not computed,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_025E,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!Less than $200,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_026E,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$200 to $399,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_027E,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$400 to $599,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_028E,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$600 to $999,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_029E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$1,000 to $1,299",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_030E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$1,300 to $1,499",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_031E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!$1,500 or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_032E,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS!!Median (dollars),FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_033E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_034E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!Less than 20 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_035E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!20 to 29 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_036E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!30 percent or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_037E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_038E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!Less than 20 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_039E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!20 to 29 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_040E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!30 percent or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_041E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_042E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!Less than 20 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_043E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!20 to 29 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_044E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!30 percent or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_045E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_046E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!Less than 20 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_047E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!20 to 29 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_048E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!30 percent or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_049E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_050E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!Less than 20 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_051E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!20 to 29 percent",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_052E,"Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!30 percent or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_053E,Owner-occupied housing units without a mortgage!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Zero or negative income,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_054E,Owner-occupied housing units without a mortgage!!Estimate!!REAL ESTATE TAXES!!Less than $800,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_055E,"Owner-occupied housing units without a mortgage!!Estimate!!REAL ESTATE TAXES!!$800 to $1,499",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_056E,"Owner-occupied housing units without a mortgage!!Estimate!!REAL ESTATE TAXES!!$1,500 or more",FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_057E,Owner-occupied housing units without a mortgage!!Estimate!!REAL ESTATE TAXES!!No real estate taxes paid,FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2507_C01_058E,Owner-occupied housing units without a mortgage!!Estimate!!REAL ESTATE TAXES!!Median (dollars),FINANCIAL CHARACTERISTICS FOR HOUSING UNITS WITHOUT A MORTGAGE
S2601A_C01_001E,Total population!!Estimate!!Total population,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_002E,Total population!!Estimate!!SEX AND AGE!!Male,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_003E,Total population!!Estimate!!SEX AND AGE!!Female,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_004E,Total population!!Estimate!!Under 15 years,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_005E,Total population!!Estimate!!15 to 17 years,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_006E,Total population!!Estimate!!18 to 24 years,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_007E,Total population!!Estimate!!25 to 34 years,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_008E,Total population!!Estimate!!35 to 44 years,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_009E,Total population!!Estimate!!45 to 54 years,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_010E,Total population!!Estimate!!55 to 64 years,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_011E,Total population!!Estimate!!65 to 74 years,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_012E,Total population!!Estimate!!75 to 84 years,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_013E,Total population!!Estimate!!85 years and over,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_014E,Total population!!Estimate!!Under 18 years,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_015E,Total population!!Estimate!!Under 18 years!!Male,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_016E,Total population!!Estimate!!Under 18 years!!Female,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_017E,Total population!!Estimate!!65 years and over,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_018E,Total population!!Estimate!!65 years and over!!Male,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_019E,Total population!!Estimate!!65 years and over!!Female,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_020E,Total population!!Estimate!!Median age (years),CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_021E,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_022E,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!White,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_023E,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Black or African American,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_024E,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!American Indian and Alaska Native,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
S2601A_C01_025E,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Asian,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES
