geo_description,label,year,description,estimate,moe,se,cv
United States,HD01_VD01,2006,Estimate; Total:,291531091,30340.09,15479.64,0.01
Wilkes ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1037,700.6,357.45,34.47
Wilson ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,309,374.13,190.88,61.77
United States,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,2218695,35898.38,18315.5,0.83
North Carolina,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,69314,6006.3,3064.44,4.42
Alamance ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,564,434.89,221.88,39.34
Brunswick ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,841,549.28,280.24,33.32
Buncombe ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1817,768.51,392.1,21.58
Burke ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1185,588.6,300.31,25.34
Cabarrus ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1783,1035.4,528.27,29.63
Caldwell ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,494,486.13,248.03,50.21
Carteret ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,503,430.13,219.45,43.63
Catawba ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1044,745.87,380.55,36.45
Chatham ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,551,492.09,251.07,45.57
Cleveland ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,581,392,200,34.42
Craven ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,760,682.72,348.33,45.83
Cumberland ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,4817,1428.6,728.88,15.13
Davidson ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1210,950.81,485.11,40.09
Durham ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,3430,1283.23,654.71,19.09
Forsyth ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,3113,1409.53,719.15,23.1
Franklin ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,621,652.94,333.13,53.64
Gaston ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1549,838.81,427.96,27.63
Guilford ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,5243,1624,828.57,15.8
Harnett ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1087,658.89,336.17,30.93
Henderson ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,199,296.68,151.37,76.07
Iredell ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,226,265.7,135.56,59.98
Johnston ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,438,426.55,217.63,49.69
Lincoln ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,928,738.72,376.9,40.61
Mecklenburg ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,4197,1338.04,682.67,16.27
Moore ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,635,626.72,319.76,50.36
Nash ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,801,713.7,364.13,45.46
New Hanover ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1811,1160.51,592.1,32.69
Onslow ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,716,685.11,349.55,48.82
Orange ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,617,415.83,212.16,34.39
Pitt ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1716,831.66,424.32,24.73
Randolph ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1228,794.72,405.47,33.02
Robeson ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1004,452.77,231.01,23.01
Rockingham ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,368,355.06,181.15,49.23
Rowan ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1535,729.19,372.04,24.24
Rutherford ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,951,569.53,290.58,30.56
Surry ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,612,382.47,195.14,31.89
Union ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,630,439.66,224.32,35.61
Wake ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,5159,1633.53,833.43,16.15
Wayne ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,940,616,314.29,33.44
Wilkes ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,132,212.09,108.21,81.98
Wilson ,HD01_VD11,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,684,712.51,363.53,53.15
United States,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1821442,27138.55,13846.2,0.76
North Carolina,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,60446,4761.19,2429.18,4.02
Alamance ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,586,474.21,241.94,41.29
Brunswick ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,823,571.91,291.79,35.45
Buncombe ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,2700,1401.19,714.89,26.48
Burke ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,593,415.83,212.16,35.78
Cabarrus ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,693,730.38,372.64,53.77
Caldwell ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,324,350.3,178.72,55.16
Carteret ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,650,555.23,283.28,43.58
Catawba ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,384,283.57,144.68,37.68
Chatham ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,485,564.77,288.15,59.41
Cleveland ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,981,586.21,299.09,30.49
Craven ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,631,557.62,284.5,45.09
Cumberland ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1789,694.64,354.41,19.81
Davidson ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,721,574.3,293.01,40.64
Durham ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1620,879.32,448.63,27.69
Forsyth ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,2358,869.79,443.77,18.82
Franklin ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,346,477.79,243.77,70.45
Gaston ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1510,793.53,404.86,26.81
Guilford ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,2562,987.74,503.95,19.67
Harnett ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,598,433.7,221.28,37
Henderson ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,949,789.96,403.04,42.47
Iredell ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1556,946.04,482.67,31.02
Johnston ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1584,1085.45,553.8,34.96
Lincoln ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,359,336,171.43,47.75
Mecklenburg ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,5654,1547.74,789.66,13.97
Moore ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,309,445.62,227.36,73.58
Nash ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,739,772.09,393.92,53.3
New Hanover ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,827,742.3,378.72,45.79
Onslow ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,145,138.21,70.52,48.63
Orange ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,217,209.7,106.99,49.3
Pitt ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1404,860.26,438.91,31.26
Randolph ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1331,923.4,471.12,35.4
Robeson ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1716,529.02,269.91,15.73
Rockingham ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,547,520.68,265.65,48.56
Rowan ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,599,575.49,293.62,49.02
Rutherford ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,280,288.34,147.11,52.54
Surry ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,431,470.64,240.12,55.71
Union ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1045,656.51,334.95,32.05
Wake ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,3603,1347.57,687.54,19.08
Wayne ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1276,726.81,370.82,29.06
Wilkes ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,627,440.85,224.92,35.87
Wilson ,HD01_VD12,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,656,532.6,271.73,41.42
United States,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1812605,28886.47,14737.99,0.81
North Carolina,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,63138,5507.06,2809.72,4.45
Alamance ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,730,533.79,272.34,37.31
Brunswick ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,248,346.72,176.9,71.33
Buncombe ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,939,612.43,312.46,33.28
Burke ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1573,687.49,350.76,22.3
Cabarrus ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1257,856.68,437.08,34.77
Caldwell ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1110,798.3,407.3,36.69
Carteret ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,501,380.09,193.92,38.71
Catawba ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,990,702.98,358.66,36.23
Chatham ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,238,355.06,181.15,76.11
Cleveland ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,507,365.79,186.63,36.81
Craven ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1129,811.4,413.98,36.67
Cumberland ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,2208,775.66,395.74,17.92
Davidson ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1226,812.6,414.59,33.82
Durham ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,2517,980.6,500.31,19.88
Forsyth ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,3045,1058.04,539.82,17.73
Franklin ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,913,763.74,389.66,42.68
Gaston ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1885,916.26,467.48,24.8
Guilford ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,2183,937.7,478.42,21.92
Harnett ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,943,540.94,275.99,29.27
Henderson ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,745,530.21,270.52,36.31
Iredell ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,450,326.47,166.57,37.02
Johnston ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1334,1133.11,578.12,43.34
Lincoln ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,884,642.21,327.66,37.07
Mecklenburg ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,5186,1738.38,886.93,17.1
Moore ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,538,413.45,210.94,39.21
Nash ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,608,432.51,220.67,36.29
New Hanover ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1313,766.13,390.88,29.77
Onslow ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,230,219.23,111.85,48.63
Orange ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,525,341.96,174.47,33.23
Pitt ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,450,505.19,257.75,57.28
Randolph ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1323,686.3,350.15,26.47
Robeson ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1449,548.09,279.64,19.3
Rockingham ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,292,190.64,97.27,33.31
Rowan ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,714,561.19,286.32,40.1
Rutherford ,HD01_VD13,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,714,582.64,297.27,41.63
